ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
600391.SH,航发科技,航空,20260127,U,53.12,53.12,43.46,0.0,90333322.0,131608,131608,90333322.0,10.0021,1804832.527,359723.0,17.0306,17.0306,,1753647.1975,0.89,,1,90333322.0,90333322.0,0.37735849056603776,0.33962264150943394,0.5471698113207547,0.8018867924528302,0.5094339622641509,0.5094339622641509,0.05,0.0,52.245283
002185.SZ,华天科技,半导体,20260127,U,14.66,14.66,12.0,0.0,478531514.0,135212,135212,478531514.0,9.9775,6316171.806,4532292.04,17.9121,17.9121,,4777520.5018,1.16,613898822.55,1,478531514.0,478531514.0,0.9056603773584906,0.05660377358490566,0.49056603773584906,0.6415094339622641,0.5094339622641509,0.5094339622641509,0.05,0.0,51.981132
002218.SZ,拓日新能,新型电力,20260127,U,6.61,6.61,5.41,2.0,171375030.0,93133,93512,171375030.0,9.9834,1742592.857,2690892.85,31.3094,31.3094,,934006.5829,1.99,,1,171375030.0,171375030.0,0.8679245283018868,0.37735849056603776,0.18867924528301888,0.32075471698113206,0.5094339622641509,0.5094339622641509,0.05,0.0,51.037736
600916.SH,中国黄金,服饰,20260127,U,11.15,11.15,9.13,3.0,283935865.0,94007,101810,283935865.0,9.9606,2657634.137,2422460.26,30.1065,30.1065,,1873200.0,2.41,,1,283935865.0,283935865.0,0.9811320754716981,0.24528301886792453,0.24528301886792453,0.20754716981132076,0.5094339622641509,0.5094339622641509,0.05,0.0,49.867925
688702.SH,盛科通信-U,半导体,20260127,U,162.53,162.53,108.35,0.0,79062555.0,135647,135647,79062555.0,20.0015,1461311.377,99362.07,10.3329,10.3329,,6663730.0,2.07,69131256.67,1,79062555.0,79062555.0,0.03773584905660377,0.4339622641509434,0.8113207547169812,0.29245283018867924,0.5094339622641509,0.5094339622641509,0.05,0.0,49.792453
600172.SH,黄河旋风,矿物制品,20260127,U,7.16,7.16,5.86,2.0,109185009.0,94026,103717,109185009.0,9.9846,1979035.501,2800658.4,29.7752,29.7752,,1032604.0848,2.07,,1,109185009.0,109185009.0,0.7830188679245284,0.32075471698113206,0.2641509433962264,0.29245283018867924,0.5094339622641509,0.5094339622641509,0.05,0.0,49.320755
003042.SZ,中农联合,农药化肥,20260127,U,23.1,23.1,18.9,1.0,430780350.0,93148,94130,430780350.0,10.0,674182.875,315861.52,48.1428,48.1428,,329128.8,2.9,16865498.6,1,430780350.0,430780350.0,0.4716981132075472,0.7358490566037735,0.018867924528301886,0.16981132075471697,0.5094339622641509,0.5094339622641509,0.05,0.0,48.622642
000506.SZ,招金黄金,黄金,20260127,U,23.57,23.57,19.29,10.0,37077967.0,95854,142315,37077967.0,9.986,3024585.144,1324513.74,21.291,21.291,,2189694.8627,1.25,529380451.75,1,37077967.0,37077967.0,0.7169811320754716,0.1320754716981132,0.39622641509433965,0.5566037735849056,0.5094339622641509,0.5094339622641509,0.05,0.0,47.981132
002030.SZ,达安基因,医疗保健,20260127,U,7.71,7.71,6.31,2.0,65239375.0,93021,102939,65239375.0,9.9857,2071035.504,2715346.52,28.2985,28.2985,,1082056.8907,13.25,-27070325.39,1,65239375.0,65239375.0,0.7547169811320755,0.3018867924528302,0.3018867924528302,0.018867924528301886,0.5094339622641509,0.5094339622641509,0.05,0.0,46.886792
002524.SZ,光正眼科,医疗保健,20260127,U,5.56,5.56,4.55,1.0,189026088.0,103327,103348,189026088.0,10.099,609363.109,1177044.3,30.8378,30.8378,,286524.3551,6.26,-65090621.0,1,189026088.0,189026088.0,0.1320754716981132,0.7735849056603774,0.22641509433962265,0.05660377358490566,0.5094339622641509,0.5094339622641509,0.05,0.0,46.735849
603212.SH,赛伍技术,塑料,20260127,U,17.47,17.47,14.29,1.0,123644361.0,112230,130733,123644361.0,10.0126,1347722.82,817089.2,29.7571,29.7571,,764296.1411,1.72,129746907.46,1,123644361.0,123644361.0,0.20754716981132076,0.5094339622641509,0.2830188679245283,0.41509433962264153,0.5094339622641509,0.5094339622641509,0.05,0.0,45.226415
300806.SZ,斯迪克,塑料,20260127,U,50.04,50.04,33.36,0.0,137901733.0,112803,112803,137901733.0,20.0,2150144.394,458027.58,16.088,16.088,,2268315.717,1.95,346936164.81,1,137901733.0,137901733.0,0.07547169811320754,0.2830188679245283,0.6415094339622641,0.33962264150943394,0.5094339622641509,0.5094339622641509,0.05,0.0,43.528302
603396.SH,金辰股份,专用机械,20260127,U,46.49,46.49,38.03,0.0,85550898.0,140118,140118,85550898.0,10.0095,1146338.431,263089.13,32.835,32.835,,644014.2452,2.35,153399299.27,1,85550898.0,85550898.0,0.24528301886792453,0.5660377358490566,0.1509433962264151,0.22641509433962265,0.5094339622641509,0.5094339622641509,0.05,0.0,43.226415
002119.SZ,康强电子,半导体,20260127,U,24.75,24.75,20.25,2.0,123516186.0,101300,104027,123516186.0,10.0,2259481.856,946586.73,33.9573,33.9573,,928827.9,0.9,,1,123516186.0,123516186.0,0.4716981132075472,0.2641509433962264,0.11320754716981132,0.7735849056603774,0.5094339622641509,0.5094339622641509,0.05,0.0,43.075472
600531.SH,豫光金铅,铅锌,20260127,U,20.49,20.49,16.77,19.0,73889747.0,93644,141008,73889747.0,9.9839,5771625.259,2855461.37,32.2119,32.2119,,2477779.2682,2.27,,1,73889747.0,73889747.0,0.8301886792452831,0.07547169811320754,0.16981132075471697,0.2641509433962264,0.5094339622641509,0.5094339622641509,0.05,0.0,41.679245
601212.SH,白银有色,铜,20260127,U,12.55,12.55,10.27,9.0,120618213.0,104414,140353,120618213.0,9.9912,9005348.082,7454592.04,27.7087,27.7087,,9292992.0113,1.43,-198255935.85000002,1,120618213.0,120618213.0,0.6037735849056604,0.018867924528301886,0.32075471698113206,0.5094339622641509,0.5094339622641509,0.5094339622641509,0.05,0.0,41.113208
002009.SZ,天奇股份,工程机械,20260127,U,28.72,28.72,23.5,2.0,167573962.0,93057,100527,167573962.0,9.9962,2803257.564,988872.26,33.83,33.83,,1155213.7705,1.84,-115062887.18,1,167573962.0,167573962.0,0.5849056603773585,0.1509433962264151,0.1320754716981132,0.37735849056603776,0.5094339622641509,0.5094339622641509,0.05,0.0,39.377358
600602.SH,云赛智联,软件服务,20260127,U,22.17,22.17,18.14,2.0,165914626.0,135849,140804,165914626.0,10.0248,2672754.805,1251220.99,20.7838,20.7838,,3032132.0497,5.15,206190487.13,1,165914626.0,165914626.0,0.18867924528301888,0.20754716981132076,0.4339622641509434,0.11320754716981132,0.5094339622641509,0.5094339622641509,0.05,0.0,37.641509
688110.SH,东芯股份,半导体,20260127,U,153.23,153.23,102.15,0.0,290582767.0,102225,102225,290582767.0,20.0016,6408498.018,435458.12,15.0259,15.0259,,6776593.0418,1.87,782257998.64,1,290582767.0,290582767.0,0.018867924528301886,0.03773584905660377,0.6792452830188679,0.3584905660377358,0.5094339622641509,0.5094339622641509,0.05,0.0,37.037736
001337.SZ,四川黄金,黄金,20260127,U,60.78,60.78,49.73,3.0,7980414.0,143851,145627,7980414.0,10.009,3450242.258,592717.27,35.6827,35.6827,,2552760.0,1.2,-60503084.27,1,7980414.0,7980414.0,0.2830188679245283,0.11320754716981132,0.09433962264150944,0.6037735849056604,0.5094339622641509,0.5094339622641509,0.05,0.0,34.018868
300639.SZ,凯普生物,医疗保健,20260127,U,8.7,8.7,5.8,10.0,12379595.0,130806,143639,12379595.0,20.0,1428905.946,1734777.17,45.7078,45.7078,,562455.5864,8.64,-19305198.760000005,1,12379595.0,12379595.0,0.07547169811320754,0.4528301886792453,0.03773584905660377,0.03773584905660377,0.5094339622641509,0.5094339622641509,0.05,0.0,33.45283
301396.SZ,宏景科技,软件服务,20260127,U,98.1,98.1,65.4,0.0,185128630.0,135909,135909,185128630.0,20.0,2786736.607,305938.38,40.6671,40.6671,,1506007.1361,2.68,370776497.17,1,185128630.0,185128630.0,0.07547169811320754,0.16981132075471697,0.05660377358490566,0.18867924528301888,0.5094339622641509,0.5094339622641509,0.05,0.0,27.679245
