ts_code,name,industry,trade_date,limit_type,close,up_limit,down_limit,open_times,fd_amount,first_time,last_time,seal_amount_x,pct_chg,amount,vol,turnover_rate_f,turnover_rate,circ_mv,total_mv,volume_ratio,lhb_net_amount,limit_up_flag,seal_amount_y,seal_amount,_f_momo,_f_amt,_f_turn,_f_vr,_f_cap,_f_small,_bonus,_penalty,StrengthScore
002518.SZ,科士达,电气设备,20260212,U,55.8,55.8,45.66,0.0,126614552.0,111530,111530,126614552.0,9.9941,907585.669,167374.57,7.2953,7.2953,,3248816.0245,1.37,,1,126614552.0,126614552.0,0.7213114754098361,0.5573770491803278,0.819672131147541,0.639344262295082,0.5081967213114754,0.5081967213114754,0.05,0.0,68.213115
603757.SH,大元泵业,机械基件,20260212,U,44.45,44.45,36.37,0.0,65617445.0,92501,92501,65617445.0,9.9975,410966.476,92455.9,11.4003,11.4003,,829202.5663,3.09,,1,65617445.0,65617445.0,0.6557377049180327,0.8688524590163934,0.639344262295082,0.18032786885245902,0.5081967213114754,0.5081967213114754,0.05,0.0,67.852459
603191.SH,望变电气,电气设备,20260212,U,24.21,24.21,19.81,1.0,60938991.0,102008,102405,60938991.0,9.9955,654426.621,277858.53,14.0126,14.0126,,804627.5983,0.85,,1,60938991.0,60938991.0,0.7049180327868853,0.7049180327868853,0.5245901639344263,0.8688524590163934,0.5081967213114754,0.5081967213114754,0.05,0.0,67.688525
605018.SH,长华集团,汽车配件,20260212,U,12.58,12.58,10.3,0.0,37785288.0,133948,133948,37785288.0,9.965,264455.884,216894.0,21.0146,21.0146,,591342.7676,8.44,,1,37785288.0,37785288.0,0.9508196721311475,0.9672131147540983,0.2786885245901639,0.01639344262295082,0.5081967213114754,0.5081967213114754,0.05,0.0,67.196721
002272.SZ,川润股份,机械基件,20260212,U,18.12,18.12,14.82,0.0,188564892.0,93000,93000,188564892.0,10.0182,614521.731,339166.1,9.5042,9.5042,,878597.6676,0.64,,1,188564892.0,188564892.0,0.26229508196721313,0.7377049180327869,0.7540983606557377,0.9426229508196722,0.5081967213114754,0.5081967213114754,0.05,0.0,65.754098
603950.SH,长源东谷,汽车配件,20260212,U,39.68,39.68,32.46,2.0,24911104.0,93046,100128,24911104.0,10.0083,453249.256,114871.74,9.6606,9.6606,,1286151.0144,1.64,,1,24911104.0,24911104.0,0.3770491803278688,0.7868852459016393,0.7377049180327869,0.5327868852459017,0.5081967213114754,0.5081967213114754,0.05,0.0,65.491803
002975.SZ,博杰股份,专用机械,20260212,U,83.03,83.03,67.93,0.0,152363288.0,100021,100021,152363288.0,10.0026,685570.119,84092.79,9.8645,9.8645,,1330992.4297,2.07,,1,152363288.0,152363288.0,0.5163934426229508,0.6885245901639344,0.7213114754098361,0.3442622950819672,0.5081967213114754,0.5081967213114754,0.05,0.0,63.606557
600026.SH,中远海能,水运,20260212,U,18.73,18.73,15.33,4.0,6895618.0,103631,145034,6895618.0,9.9824,1615505.166,876870.85,6.9665,6.9665,,10236358.6314,1.79,,1,6895618.0,6895618.0,0.8688524590163934,0.3114754098360656,0.8360655737704918,0.45081967213114754,0.5081967213114754,0.5081967213114754,0.05,0.0,63.295082
603088.SH,宁波精达,机床制造,20260212,U,12.76,12.76,10.44,0.0,93910971.0,94651,94651,93910971.0,10.0,426551.265,341195.78,14.906,14.906,,641047.0446,3.64,,1,93910971.0,93910971.0,0.5819672131147541,0.8524590163934426,0.5081967213114754,0.12295081967213115,0.5081967213114754,0.5081967213114754,0.05,0.0,63.016393
601126.SH,四方股份,电气设备,20260212,U,42.78,42.78,35.0,0.0,105874895.0,110826,110826,105874895.0,10.0026,1327190.215,321133.38,6.5123,6.5123,,3564359.013,1.14,,1,105874895.0,105874895.0,0.5163934426229508,0.3770491803278688,0.8852459016393442,0.7540983606557377,0.5081967213114754,0.5081967213114754,0.05,0.0,62.065574
002922.SZ,伊戈尔,电气设备,20260212,U,46.38,46.38,37.94,0.0,41848024.0,130257,130257,41848024.0,10.0095,965799.757,215507.74,7.7623,7.7623,,1962830.0031,1.24,,1,41848024.0,41848024.0,0.36065573770491804,0.5409836065573771,0.7868852459016393,0.6885245901639344,0.5081967213114754,0.5081967213114754,0.05,0.0,61.032787
603256.SH,宏和科技,玻璃,20260212,U,73.27,73.27,59.95,1.0,90984268.0,93756,93835,90984268.0,9.9985,1277824.796,178598.33,12.5932,12.5932,,6445763.3925,0.69,,1,90984268.0,90984268.0,0.639344262295082,0.4098360655737705,0.6065573770491803,0.9180327868852459,0.5081967213114754,0.5081967213114754,0.05,0.0,60.868852
000533.SZ,顺钠股份,电气设备,20260212,U,12.01,12.01,9.83,0.0,181546582.0,101721,101721,181546582.0,9.9817,1018208.318,889319.42,21.2996,21.2996,,829670.016,0.58,,1,181546582.0,181546582.0,0.9016393442622951,0.47540983606557374,0.26229508196721313,0.9672131147540983,0.5081967213114754,0.5081967213114754,0.05,0.0,60.803279
605318.SH,法狮龙,其他建材,20260212,U,75.11,75.11,61.45,1.0,31591266.0,132154,132733,31591266.0,10.0029,436328.356,59952.3,16.7797,16.7797,,944350.7293,2.4,,1,31591266.0,31591266.0,0.4918032786885246,0.819672131147541,0.4426229508196721,0.2786885245901639,0.5081967213114754,0.5081967213114754,0.05,0.0,60.47541
600481.SH,双良节能,电气设备,20260212,U,10.71,10.71,8.77,0.0,232765228.0,132656,132656,232765228.0,9.9589,1762269.056,1771806.92,17.3229,17.3229,,2006812.6052,0.71,,1,232765228.0,232765228.0,0.9672131147540983,0.26229508196721313,0.39344262295081966,0.9016393442622951,0.5081967213114754,0.5081967213114754,0.05,0.0,58.540984
688480.SH,赛恩斯,环境保护,20260212,U,98.72,98.72,65.82,0.0,28545776.0,111103,111103,28545776.0,19.9951,439631.415,47987.79,11.2474,11.2474,,941060.0391,2.01,10276009.02,1,28545776.0,28545776.0,0.04918032786885246,0.8032786885245902,0.6885245901639344,0.3770491803278688,0.5081967213114754,0.5081967213114754,0.05,0.0,57.786885
002951.SZ,金时科技,广告包装,20260212,U,17.71,17.71,14.49,0.0,134153250.0,93657,93657,134153250.0,10.0,384919.448,220703.0,32.5563,32.5563,,717255.0,2.86,31996704.0,1,134153250.0,134153250.0,0.5819672131147541,0.9180327868852459,0.08196721311475409,0.19672131147540983,0.5081967213114754,0.5081967213114754,0.05,0.0,56.786885
600960.SH,渤海汽车,汽车配件,20260212,U,5.67,5.67,4.64,0.0,126300786.0,112913,112913,126300786.0,10.0971,386904.407,702179.71,13.3726,13.3726,,538942.2987,6.88,59143352.65,1,126300786.0,126300786.0,0.09836065573770492,0.9016393442622951,0.5573770491803278,0.04918032786885246,0.5081967213114754,0.5081967213114754,0.05,0.0,55.983607
601231.SH,环旭电子,元器件,20260212,U,42.08,42.08,34.43,0.0,128281721.0,100113,100113,128281721.0,10.0131,1896600.488,460800.71,6.7049,6.7049,,10053354.1682,0.75,,1,128281721.0,128281721.0,0.32786885245901637,0.22950819672131148,0.8688524590163934,0.8852459016393442,0.5081967213114754,0.5081967213114754,0.05,0.0,55.557377
000833.SZ,粤桂股份,综合类,20260212,U,22.46,22.46,18.38,2.0,18896473.0,95315,102157,18896473.0,9.9902,1279685.952,579029.0,15.6174,15.6174,,1801476.6684,2.55,,1,18896473.0,18896473.0,0.8032786885245902,0.39344262295081966,0.47540983606557374,0.22950819672131148,0.5081967213114754,0.5081967213114754,0.05,0.0,55.262295
002248.SZ,华东数控,机床制造,20260212,U,14.01,14.01,11.47,2.0,67986242.0,93224,95200,67986242.0,9.9686,895447.705,644291.47,25.3988,25.3988,,430801.3356,4.9,,1,67986242.0,67986242.0,0.9180327868852459,0.5737704918032787,0.18032786885245902,0.06557377049180328,0.5081967213114754,0.5081967213114754,0.05,0.0,54.803279
002478.SZ,常宝股份,钢加工,20260212,U,11.31,11.31,9.25,0.0,14815885.0,103736,103736,14815885.0,10.0195,830001.421,747606.4,12.652,12.652,,1018809.5819,1.88,,1,14815885.0,14815885.0,0.23770491803278687,0.6065573770491803,0.5901639344262295,0.4098360655737705,0.5081967213114754,0.5081967213114754,0.05,0.0,54.360656
600490.SH,鹏欣资源,铜,20260212,U,9.86,9.86,8.06,1.0,99275281.0,100849,102058,99275281.0,10.0446,1143146.939,1182057.15,7.7372,7.7372,,2181906.6599,1.64,135761172.67,1,99275281.0,99275281.0,0.16393442622950818,0.4426229508196721,0.8032786885245902,0.5327868852459017,0.5081967213114754,0.5081967213114754,0.05,0.0,54.016393
603308.SH,应流股份,机械基件,20260212,U,67.29,67.29,55.05,1.0,58246224.0,105251,110551,58246224.0,10.0049,1961023.426,300782.94,6.759,6.759,,4569236.2115,1.44,,1,58246224.0,58246224.0,0.4098360655737705,0.21311475409836064,0.8524590163934426,0.5901639344262295,0.5081967213114754,0.5081967213114754,0.05,0.0,53.918033
600673.SH,东阳光,综合类,20260212,U,36.58,36.58,29.93,0.0,272626350.0,111654,111654,272626350.0,10.015,2664312.892,755609.46,5.151,5.151,,11008952.4058,1.21,,1,272626350.0,272626350.0,0.3114754098360656,0.16393442622950818,0.9344262295081968,0.7131147540983607,0.5081967213114754,0.5081967213114754,0.05,0.0,53.491803
002796.SZ,世嘉科技,通信设备,20260212,U,48.4,48.4,39.6,0.0,85894608.0,133006,133006,85894608.0,10.0,1267794.999,270907.32,17.3185,17.3185,,1221456.0283,1.5,,1,85894608.0,85894608.0,0.5819672131147541,0.4262295081967213,0.4098360655737705,0.5573770491803278,0.5081967213114754,0.5081967213114754,0.05,0.0,53.442623
002520.SZ,日发精机,机床制造,20260212,U,6.71,6.71,5.49,2.0,46229491.0,100636,103912,46229491.0,10.0,793704.623,1205331.25,22.3613,22.3613,,503414.5097,7.19,,1,46229491.0,46229491.0,0.5819672131147541,0.6557377049180327,0.22950819672131148,0.03278688524590164,0.5081967213114754,0.5081967213114754,0.05,0.0,51.606557
000962.SZ,东方钽业,小金属,20260212,U,48.99,48.99,40.09,2.0,10042950.0,134524,144409,10042950.0,9.991,2214500.685,467152.22,15.8204,15.8204,,2473330.0489,1.79,131263945.95,1,10042950.0,10042950.0,0.7868852459016393,0.19672131147540983,0.45901639344262296,0.45081967213114754,0.5081967213114754,0.5081967213114754,0.05,0.0,51.295082
002378.SZ,章源钨业,小金属,20260212,U,30.4,30.4,24.88,13.0,55510704.0,94142,140218,55510704.0,9.9855,3155534.396,1053114.46,20.5051,20.5051,,3652309.7046,1.31,408874551.53,1,55510704.0,55510704.0,0.819672131147541,0.14754098360655737,0.32786885245901637,0.6557377049180327,0.5081967213114754,0.5081967213114754,0.05,0.0,49.622951
000767.SZ,晋控电力,火力发电,20260212,U,3.62,3.62,2.96,0.0,83420004.0,100751,100751,83420004.0,10.0304,982425.839,2795303.09,18.4702,18.4702,,1113853.0833,1.19,,1,83420004.0,83420004.0,0.19672131147540983,0.5245901639344263,0.36065573770491804,0.7377049180327869,0.5081967213114754,0.5081967213114754,0.05,0.0,49.52459
002364.SZ,中恒电气,电气设备,20260212,U,34.97,34.97,28.61,0.0,98368476.0,110812,110812,98368476.0,10.0031,1733717.541,510201.34,15.4506,15.4506,,1970786.6651,1.65,,1,98368476.0,98368476.0,0.47540983606557374,0.2786885245901639,0.4918032786885246,0.5081967213114754,0.5081967213114754,0.5081967213114754,0.05,0.0,48.934426
600875.SH,东方电气,电气设备,20260212,U,33.65,33.65,27.53,12.0,,111333,,,10.0033,4733735.252,1449371.7,11.3794,11.3794,,11637382.497,1.06,,1,0.0,0.0,0.4426229508196721,0.06557377049180328,0.6557377049180327,0.819672131147541,0.5081967213114754,0.5081967213114754,0.05,0.0,48.57377
603688.SH,石英股份,矿物制品,20260212,U,47.47,47.47,38.84,2.0,47503229.0,101114,103750,47503229.0,10.0116,1583697.34,341612.71,13.244,13.244,,2571346.8379,2.2,,1,47503229.0,47503229.0,0.3442622950819672,0.32786885245901637,0.5737704918032787,0.319672131147541,0.5081967213114754,0.5081967213114754,0.05,0.0,47.983607
002208.SZ,合肥城建,区域地产,20260212,U,15.58,15.58,12.74,0.0,224010486.0,144848,144848,224010486.0,10.0282,1012990.094,684042.01,20.9582,20.9582,,1251528.7709,1.41,,1,224010486.0,224010486.0,0.21311475409836064,0.4918032786885246,0.29508196721311475,0.6147540983606558,0.5081967213114754,0.5081967213114754,0.05,0.0,46.672131
002323.SZ,雅博股份,建筑工程,20260212,U,2.62,2.62,2.14,0.0,105713512.0,93712,93712,105713512.0,10.084,836551.477,3390428.63,20.894,20.894,,555664.0472,2.04,148255927.84,1,105713512.0,105713512.0,0.11475409836065574,0.5901639344262295,0.3114754098360656,0.36065573770491804,0.5081967213114754,0.5081967213114754,0.05,0.0,45.754098
000070.SZ,特发信息,通信设备,20260212,U,19.5,19.5,15.96,1.0,158222239.0,92500,100403,158222239.0,9.9831,3335788.054,1741082.89,31.4813,31.4813,,1755672.282,1.3,223829917.51,1,158222239.0,158222239.0,0.8524590163934426,0.11475409836065574,0.09836065573770492,0.6721311475409836,0.5081967213114754,0.5081967213114754,0.05,0.0,44.901639
002837.SZ,英维克,专用机械,20260212,U,109.45,109.45,89.55,4.0,215512522.0,94139,111524,215512522.0,10.0,8731754.428,804931.74,13.8667,13.8667,,10688403.9643,1.99,933723833.33,1,215512522.0,215512522.0,0.5819672131147541,0.03278688524590164,0.5409836065573771,0.39344262295081966,0.5081967213114754,0.5081967213114754,0.05,0.0,44.52459
605006.SH,山东玻纤,玻璃,20260212,U,10.2,10.2,8.34,0.0,70041360.0,94111,94111,70041360.0,10.0324,643043.738,645016.25,33.3407,33.3407,,612018.2376,2.43,21047384.16,1,70041360.0,70041360.0,0.18032786885245902,0.7213114754098361,0.06557377049180328,0.2459016393442623,0.5081967213114754,0.5081967213114754,0.05,0.0,44.508197
301317.SZ,鑫磊股份,机械基件,20260212,U,48.62,48.62,32.42,0.0,129479727.0,103018,103018,129479727.0,19.9901,567385.284,120348.43,26.8635,26.8635,,764257.78,3.12,97525304.81,1,129479727.0,129479727.0,0.06557377049180328,0.7540983606557377,0.16393442622950818,0.14754098360655737,0.5081967213114754,0.5081967213114754,0.05,0.0,44.47541
000628.SZ,高新发展,建筑工程,20260212,U,55.85,55.85,45.69,15.0,24986005.0,130654,141018,24986005.0,10.0059,1525769.537,280383.82,16.9604,16.9604,,1967483.8,4.86,,1,24986005.0,24986005.0,0.39344262295081966,0.3442622950819672,0.4262295081967213,0.08196721311475409,0.5081967213114754,0.5081967213114754,0.05,0.0,44.442623
002885.SZ,京泉华,元器件,20260212,U,29.22,29.22,23.9,0.0,59876747.0,112127,112127,59876747.0,10.0151,985886.854,347693.55,21.7227,21.7227,,791619.3805,3.64,,1,59876747.0,59876747.0,0.29508196721311475,0.5081967213114754,0.2459016393442623,0.12295081967213115,0.5081967213114754,0.5081967213114754,0.05,0.0,43.655738
002080.SZ,中材科技,玻璃,20260212,U,49.87,49.87,40.81,4.0,69005418.0,133303,134900,69005418.0,9.9912,6316808.579,1296634.86,19.4325,19.4325,,8368802.3134,2.85,1276457255.18,1,69005418.0,69005418.0,0.7704918032786885,0.04918032786885246,0.3442622950819672,0.21311475409836064,0.5081967213114754,0.5081967213114754,0.05,0.0,42.967213
603138.SH,海量数据,软件服务,20260212,U,22.62,22.62,18.5,2.0,120505607.0,92502,101925,120505607.0,10.0195,1062493.86,478142.73,29.8435,29.8435,,664740.07,1.49,243557927.88,1,120505607.0,120505607.0,0.23770491803278687,0.45901639344262296,0.11475409836065574,0.5737704918032787,0.5081967213114754,0.5081967213114754,0.05,0.0,42.327869
600545.SH,卓郎智能,纺织机械,20260212,U,3.28,3.28,2.68,2.0,6612414.0,143844,144847,6612414.0,10.0671,809950.23,2686001.02,27.8349,27.8349,,586435.2088,3.91,56611868.88,1,6612414.0,6612414.0,0.13114754098360656,0.639344262295082,0.14754098360655737,0.09836065573770492,0.5081967213114754,0.5081967213114754,0.05,0.0,41.95082
605287.SH,德才股份,装修装饰,20260212,U,67.36,67.36,55.12,5.0,3369279.0,141230,150000,3369279.0,9.9935,1801168.849,290558.78,40.5756,40.5756,,943040.0,3.11,65034469.73,1,3369279.0,3369279.0,0.7377049180327869,0.2459016393442623,0.01639344262295082,0.16393442622950818,0.5081967213114754,0.5081967213114754,0.05,0.0,40.540984
002842.SZ,翔鹭钨业,小金属,20260212,U,38.51,38.51,31.51,1.0,32192511.0,104842,144412,32192511.0,9.9971,3218698.226,849485.4,38.1627,38.1627,,1259940.9971,1.72,164982823.54,1,32192511.0,32192511.0,0.680327868852459,0.13114754098360656,0.03278688524590164,0.48360655737704916,0.5081967213114754,0.5081967213114754,0.05,0.0,39.409836
002498.SZ,汉缆股份,电气设备,20260212,U,6.15,6.15,5.03,3.0,15767370.0,105118,145218,15767370.0,10.0179,1645299.923,2758198.81,24.7953,24.7953,,2045979.54,1.83,,1,15767370.0,15767370.0,0.2786885245901639,0.29508196721311475,0.19672131147540983,0.4262295081967213,0.5081967213114754,0.5081967213114754,0.05,0.0,39.262295
300277.SZ,海联讯,机械基件,20260212,U,21.08,21.08,14.06,0.0,2572961.0,104421,104421,2572961.0,19.9772,2400663.48,1194548.37,17.9483,17.9483,,3197002.8446,2.38,30342351.02,1,2572961.0,2572961.0,0.08196721311475409,0.18032786885245902,0.3770491803278688,0.29508196721311475,0.5081967213114754,0.5081967213114754,0.05,0.0,35.295082
002131.SZ,利欧股份,互联网,20260212,U,9.08,9.08,7.43,0.0,790230130.0,135436,135436,790230130.0,10.0606,11092174.691,12664642.86,22.7601,22.7601,,6148775.0623,1.41,1290234836.6,1,790230130.0,790230130.0,0.14754098360655737,0.01639344262295082,0.21311475409836064,0.6147540983606558,0.5081967213114754,0.5081967213114754,0.05,0.0,31.491803
688158.SH,优刻得-W,软件服务,20260212,U,45.05,45.05,30.03,3.0,93480822.0,103403,112412,93480822.0,20.0053,4543856.29,1043187.88,29.0892,29.0892,,2055654.3899,2.41,61732905.2,1,93480822.0,93480822.0,0.03278688524590164,0.08196721311475409,0.13114754098360656,0.26229508196721313,0.5081967213114754,0.5081967213114754,0.05,0.0,26.672131
300846.SZ,首都在线,软件服务,20260212,U,33.76,33.76,22.5,0.0,207591759.0,132321,132321,207591759.0,20.0142,3899710.914,1253926.25,34.6593,34.6593,,1697776.95,2.2,284287836.83,1,207591759.0,207591759.0,0.01639344262295082,0.09836065573770492,0.04918032786885246,0.319672131147541,0.5081967213114754,0.5081967213114754,0.05,0.0,25.622951
